,Open,High,Low,Close,Volume
10/21/2020 0:00,2.8581,3.0936,2.8397,2.9385,25361712
10/22/2020 0:00,2.9381,3.1517,2.9201,3.0444,15270134
10/23/2020 0:00,3.0442,3.1259,2.9638,3.0184,14220095
10/24/2020 0:00,3.0183,3.0898,2.929,2.9447,10001147
10/25/2020 0:00,2.944,2.97,2.711,2.7769,13081956
10/26/2020 0:00,2.7757,2.88,2.52,2.7138,21905173
10/27/2020 0:00,2.7121,2.9156,2.7008,2.8097,20107012
10/28/2020 0:00,2.8097,2.8592,2.597,2.6631,16661196
10/29/2020 0:00,2.6629,2.7417,2.486,2.539,15691060
10/30/2020 0:00,2.5385,2.5655,2.231,2.4133,30396942
10/31/2020 0:00,2.4125,2.4125,2.2401,2.2658,14902671
11/1/2020 0:00,2.2652,2.4544,2.218,2.3788,16735725
11/2/2020 0:00,2.3791,2.4542,2.2223,2.2528,19202218
11/3/2020 0:00,2.2522,2.2812,2.054,2.137,23343211
11/4/2020 0:00,2.1356,2.1651,1.8739,1.9279,28858707
11/5/2020 0:00,1.9282,2.4213,1.7564,2.1902,81343041
11/6/2020 0:00,2.1894,2.689,2.1717,2.5706,75683379
11/7/2020 0:00,2.5706,3.035,2.4212,2.4773,75658724
11/8/2020 0:00,2.4765,2.9259,2.435,2.8675,32849585
11/9/2020 0:00,2.8658,2.8812,2.5723,2.6795,29488384
11/10/2020 0:00,2.6795,3.18,2.6268,3.0804,45785816
11/11/2020 0:00,3.08,3.2198,2.88,2.9321,33268364
11/12/2020 0:00,2.9311,3.1388,2.8328,2.9573,29454688
11/13/2020 0:00,2.9569,3.983,2.934,3.8462,61007642
11/14/2020 0:00,3.8447,3.966,3.51,3.8132,64663803
11/15/2020 0:00,3.8133,4.2381,3.6134,3.8482,57815801
11/16/2020 0:00,3.8489,3.9447,3.4501,3.5688,50460597
11/17/2020 0:00,3.5689,3.8914,3.4772,3.8191,50585921
11/18/2020 0:00,3.8187,3.861,3.2694,3.4632,41843276
11/19/2020 0:00,3.4632,3.8951,3.23,3.7466,47998474
11/20/2020 0:00,3.7463,4.1,3.6833,3.8611,47940349
11/21/2020 0:00,3.8607,3.949,3.59,3.8467,39021035
11/22/2020 0:00,3.8484,3.98,3.4051,3.6853,39893328
11/23/2020 0:00,3.6833,4.2532,3.6334,4.1945,46280359
11/24/2020 0:00,4.1938,4.5059,3.9445,4.0747,50668042
11/25/2020 0:00,4.0758,4.2142,3.5324,3.68,31032266
11/26/2020 0:00,3.679,3.7755,3.0968,3.4341,44630460
11/27/2020 0:00,3.4349,3.5399,3.162,3.3073,26431511
11/28/2020 0:00,3.3073,3.532,3.2556,3.4611,17959426
11/29/2020 0:00,3.4604,3.5736,3.3605,3.5519,15600709
11/30/2020 0:00,3.5529,3.816,3.5328,3.7792,19573843
12/1/2020 0:00,3.7784,3.993,3.4027,3.5502,27272994
12/2/2020 0:00,3.5484,4.1751,3.4974,3.9477,24334802
12/3/2020 0:00,3.9461,4.0273,3.8,3.8855,15801614
12/4/2020 0:00,3.884,3.925,3.5,3.5203,12625343
12/5/2020 0:00,3.5201,3.7,3.442,3.6836,10777771
12/6/2020 0:00,3.6829,3.7947,3.5109,3.6519,10293863
12/7/2020 0:00,3.6515,3.884,3.5652,3.761,15938460
12/8/2020 0:00,3.7612,3.7698,3.28,3.3013,17147736
12/9/2020 0:00,3.301,3.3955,3.1175,3.3524,13473824
12/10/2020 0:00,3.3522,3.3733,3.1911,3.242,8221638
12/11/2020 0:00,3.2428,3.2506,2.91,2.9616,14032377
12/12/2020 0:00,2.9633,3.1772,2.9607,3.1245,10624001
12/13/2020 0:00,3.1239,3.3644,3.0726,3.3406,9609388
12/14/2020 0:00,3.3405,3.5453,3.2386,3.4801,11355957
12/15/2020 0:00,3.48,3.5196,3.3108,3.3307,10956266
12/16/2020 0:00,3.3307,3.5489,3.2438,3.5407,14076280
12/17/2020 0:00,3.5407,4.0077,3.4354,3.697,32013622
12/18/2020 0:00,3.697,3.8642,3.551,3.7705,20150042
12/19/2020 0:00,3.7705,4.25,3.7083,3.965,32908180
12/20/2020 0:00,3.9652,4.0333,3.707,3.7667,18983331
12/21/2020 0:00,3.7659,3.9289,3.4233,3.5166,18099579
12/22/2020 0:00,3.5148,3.7797,3.2845,3.7363,18382675
12/23/2020 0:00,3.7356,3.7827,3.0074,3.3176,18921934
12/24/2020 0:00,3.3199,3.5299,3.1619,3.5256,15534991
12/25/2020 0:00,3.5267,3.656,3.3749,3.5062,13074180
12/26/2020 0:00,3.5071,3.607,3.3614,3.42,11125637
12/27/2020 0:00,3.4208,3.8116,3.3543,3.6035,19242073
12/28/2020 0:00,3.6033,3.9497,3.5723,3.7336,15106832
12/29/2020 0:00,3.7324,3.8489,3.5025,3.6756,14215500
12/30/2020 0:00,3.6758,4.3875,3.631,4.154,27158906
12/31/2020 0:00,4.1536,5.2965,3.9376,5.155,49755923
1/1/2021 0:00,5.1549,5.274,4.6101,4.7407,29105613
1/2/2021 0:00,4.7421,5.1893,4.4863,4.8617,35488699
1/3/2021 0:00,4.8622,5.66,4.6801,5.5249,36592873
1/4/2021 0:00,5.5274,6.2476,4.869,5.432,33980328
1/5/2021 0:00,5.428,6.574,5.2069,6.2595,25969840
1/6/2021 0:00,6.2623,6.6141,6.0177,6.4222,16608773
1/7/2021 0:00,6.4277,6.8467,6.0201,6.279,18124590
1/8/2021 0:00,6.28,6.3898,5.4696,5.8836,20084660
1/9/2021 0:00,5.8878,6.3781,5.6717,6.2393,14062984
1/10/2021 0:00,6.2393,6.5964,5.5538,5.99,16462464
1/11/2021 0:00,5.99,6.012,4.4,5.2402,24717068
1/12/2021 0:00,5.2437,5.8285,4.968,5.5912,15762738
1/13/2021 0:00,5.5947,6.3927,5.2674,6.3426,14560477
1/14/2021 0:00,6.3449,7.1419,6.1838,6.973,19411112
1/15/2021 0:00,6.9724,7.5063,6.4028,7.3762,24883843
1/16/2021 0:00,7.3778,9.439,7.2043,8.4052,23384978
1/17/2021 0:00,8.4102,9.2,8.0784,8.6869,18588603
1/18/2021 0:00,8.6943,9.8911,8.314,9.2063,17151328
1/19/2021 0:00,9.2103,9.7299,8.4857,8.5996,14292342
1/20/2021 0:00,8.5982,9.0585,7.6578,8.988,17747235
1/21/2021 0:00,8.9819,9.0506,7.3256,7.5995,18506554
1/22/2021 0:00,7.5937,9.0365,7.0329,8.6951,19080993
1/23/2021 0:00,8.7005,9.55,8.5022,9.3467,10217601
1/24/2021 0:00,9.3505,12.3198,9.1673,12.0512,23259406
1/25/2021 0:00,12.0512,12.9089,10.8888,11.3156,22783749
1/26/2021 0:00,11.3138,14.2691,11.1621,13.9081,37523107
1/27/2021 0:00,13.9081,15.495,13.0081,14.7215,36607314
1/28/2021 0:00,14.7392,15.3845,13.5165,14.1217,25933626
1/29/2021 0:00,14.1218,15.8281,14.0657,15.6636,21552285
1/30/2021 0:00,15.668,19.6752,15.1132,19.5551,23622329
1/31/2021 0:00,19.5762,20.5829,17.4,17.7516,25770572
2/1/2021 0:00,17.7441,20.8307,16.7113,20.5017,20187545
2/2/2021 0:00,20.502,20.6525,18.131,19.0051,15648851
2/3/2021 0:00,19.0051,20.636,18.7406,19.7753,14849303
2/4/2021 0:00,19.7685,21.6916,19.028,20.1483,19089079
2/5/2021 0:00,20.1617,22.6875,19.5784,21.1991,16634494
2/6/2021 0:00,21.2027,21.7693,19.237,19.2986,15646215
2/7/2021 0:00,19.3031,19.7243,17.1,18.6843,14918094
2/8/2021 0:00,18.688,20.2672,18.1461,19.3793,14557394
2/9/2021 0:00,19.3758,20.0282,18.9628,19.5536,11758949
2/10/2021 0:00,19.5527,22.5,19.3,20.7165,18827664
2/11/2021 0:00,20.7054,22.1,20.1276,21.5345,12028213
2/12/2021 0:00,21.5283,24.0607,21.3087,22.7,16267538
2/13/2021 0:00,22.7001,23.7203,21.2515,21.8543,13577988
2/14/2021 0:00,21.8647,22.6854,20.7022,20.863,10246981
2/15/2021 0:00,20.8681,21.5872,16.7095,20.1047,18409313
2/16/2021 0:00,20.1012,21.3683,19.3868,20.4965,10116085
2/17/2021 0:00,20.4889,21.9506,19.1528,21.5581,10273812
2/18/2021 0:00,21.554,22.3486,20.6195,21.1869,9691032
2/19/2021 0:00,21.1954,21.598,19.2999,20.1054,10258130
2/20/2021 0:00,20.1075,33.2375,19.5245,28.7711,45023215
2/21/2021 0:00,28.7621,32.2,27.7029,28.84,28615690
2/22/2021 0:00,28.8478,29.2037,17.5103,27.7285,25929173
2/23/2021 0:00,27.7145,27.8225,18,24.8499,32859367
2/24/2021 0:00,24.8427,27.3533,23.0843,25.2542,18235720
2/25/2021 0:00,25.2452,27,23.1006,23.5103,16015923
2/26/2021 0:00,23.5014,25.2105,21.0002,23.1188,17174031
2/27/2021 0:00,23.1154,24.9006,22.306,23.5588,10888122
2/28/2021 0:00,23.5545,24.1537,20.5,22.2342,12634615
3/1/2021 0:00,22.2389,25.7729,22.0749,25.7718,11242436
3/2/2021 0:00,25.7716,27.52,24.5231,25.5372,15130373
3/3/2021 0:00,25.5487,27.6544,25.2839,25.3835,9938056
3/4/2021 0:00,25.3754,29.8298,24.7608,28.3053,23521841
3/5/2021 0:00,28.3097,28.8047,25.8538,28.3138,16744122
3/6/2021 0:00,28.3138,29.0983,27.2053,28.5264,9419493
3/7/2021 0:00,28.534,34.9329,28.4971,34.2945,18619304
3/8/2021 0:00,34.3012,34.9499,32.0501,33.3088,16807446
3/9/2021 0:00,33.3211,34.8801,32.4222,32.9799,10794960
3/10/2021 0:00,32.9779,33.6486,30.355,30.9415,10441050
3/11/2021 0:00,30.9503,31.8776,29.4415,31.0675,10170301
3/12/2021 0:00,31.0689,32.0367,29.2,30.9554,8840368
3/13/2021 0:00,30.9676,33.4571,30.2303,32.5155,8753692
3/14/2021 0:00,32.5329,33.8336,30.6348,30.6672,8431184
3/15/2021 0:00,30.6637,31.5829,29.5033,29.8326,8161725
3/16/2021 0:00,29.8109,30.09,27.9621,30.0805,7606697
3/17/2021 0:00,30.0803,31.7075,29.4164,31.349,9887463
3/18/2021 0:00,31.3427,31.683,29.7535,30.021,5968673
3/19/2021 0:00,30.0129,34.2899,29.4844,33.3195,10995020
3/20/2021 0:00,33.3326,35.2718,31.891,32.104,9604632
3/21/2021 0:00,32.1078,33.3457,31.5466,32.9581,6186567
3/22/2021 0:00,32.9709,35.9182,31.8113,32.8598,14799355
3/23/2021 0:00,32.8646,37.0032,30.282,31.0137,22044972
3/24/2021 0:00,31.0137,31.9022,25.272,27.2252,16518250
3/25/2021 0:00,27.2169,28.1008,25.6,26.523,13319326
3/26/2021 0:00,26.52,29.0436,26.4792,28.91,8314637
3/27/2021 0:00,28.91,29.5162,27.8361,28.2226,6878413
3/28/2021 0:00,28.2211,28.9477,27.3502,27.896,5790591
3/29/2021 0:00,27.9077,29.5714,27.5403,29.048,7360291
3/30/2021 0:00,29.0504,29.34,28.3215,28.6021,6155656
3/31/2021 0:00,28.6029,29.1,26.6265,28.1142,8220184
4/1/2021 0:00,28.1195,30.3845,28.1169,28.715,9110965
4/2/2021 0:00,28.7213,30.3688,28.7121,30.2742,6475033
4/3/2021 0:00,30.2729,32.5296,29.3376,29.4398,11196800
4/4/2021 0:00,29.4298,31.6282,28.9,30.9745,5216001
4/5/2021 0:00,30.978,31.3326,29.712,30.9,5887442
4/6/2021 0:00,30.9002,32.5512,30.078,31.2786,7753133
4/7/2021 0:00,31.2821,31.4792,27.7515,28.5772,8770064
4/8/2021 0:00,28.583,30.304,28.3533,30.2088,4691681
4/9/2021 0:00,30.2085,30.6267,29.3251,29.5525,3929131
4/10/2021 0:00,29.5519,30.8991,29.1944,29.8201,4168629
4/11/2021 0:00,29.8206,30.7368,29.2566,29.988,4417864
4/12/2021 0:00,29.9876,38.3448,29.6157,36.7741,29266717
4/13/2021 0:00,36.7763,37.2371,34.3,35.5052,16550235
4/14/2021 0:00,35.5073,37.0415,33.2491,36.1035,13977552
4/15/2021 0:00,36.1104,39.7084,35.6959,37.7967,15105585
4/16/2021 0:00,37.794,38.3225,34.0631,36.1801,10736622
4/17/2021 0:00,36.1847,37.6346,34.6642,34.763,7296268
4/18/2021 0:00,34.7779,35.1619,25.1281,31.6669,20508044
4/19/2021 0:00,31.6701,32.7454,29.4624,31.4083,10545861
4/20/2021 0:00,31.4107,32.3051,28.2429,31.9788,10028016
4/21/2021 0:00,31.9691,36.6149,30.537,33.4638,16985031
4/22/2021 0:00,33.4695,38.5468,32.7,33.947,25660215
4/23/2021 0:00,33.915,34.9469,29.4508,32.9697,18617482
4/24/2021 0:00,32.9866,33.009,29.8916,30.1676,7883525
4/25/2021 0:00,30.1708,34.9286,30,34.3849,13102572
4/26/2021 0:00,34.3864,38.5653,34.1527,38.193,12718965
4/27/2021 0:00,38.1934,40.7,37.3412,39.6818,13105179
4/28/2021 0:00,39.6811,43,37.8,42.9312,16273430
4/29/2021 0:00,42.9179,44,39.6083,41.0774,10559456
4/30/2021 0:00,41.0938,41.4,38.9062,40.6815,9331754
5/1/2021 0:00,40.6775,41.3696,39.2083,40.3984,7717464
5/2/2021 0:00,40.4138,43.4104,39.3215,42.6641,13162772
5/3/2021 0:00,42.6634,45.0876,41.2069,42.3444,13582196
5/4/2021 0:00,42.3401,44.7484,39.23,43.1352,18375985
5/5/2021 0:00,43.1323,44.9928,41.4724,42.4773,14579997
5/6/2021 0:00,42.4847,42.6121,39.8,40.276,11273009
5/7/2021 0:00,40.2839,41.3232,38.1455,39.773,10247253
5/8/2021 0:00,39.761,41.3299,39.2405,40.5299,7149299
5/9/2021 0:00,40.5299,40.777,38.1235,39.4994,6504321
5/10/2021 0:00,39.4946,41.2307,33.153,36.38,12209814
5/11/2021 0:00,36.3845,38.5516,35.4411,38.536,5863406
5/12/2021 0:00,38.541,44.097,35.584,36.976,17114684
5/13/2021 0:00,37.033,40.343,33.782,37.372,11607221
5/14/2021 0:00,37.366,40.922,37.13,40.454,5623089
5/15/2021 0:00,40.462,42.458,36.535,36.644,6389222
5/16/2021 0:00,36.654,39.472,34.482,36.629,5801513
5/17/2021 0:00,36.624,36.624,31.8,33.289,8590874
5/18/2021 0:00,33.287,36.68,32.986,35.024,7513300
5/19/2021 0:00,35.042,35.542,14.501,23.19,24390442
5/20/2021 0:00,23.195,28.453,19.959,26.342,16669856
5/21/2021 0:00,26.347,27.959,18.829,21.926,14504773
5/22/2021 0:00,21.926,22.416,18.365,20.36,10931801
5/23/2021 0:00,20.355,21.311,12.921,16.701,25776282
5/24/2021 0:00,16.696,25.199,16.494,24.707,18096359
5/25/2021 0:00,24.7,26.714,21.473,25.105,16371014
5/26/2021 0:00,25.093,29.449,24.541,29.412,8766631
5/27/2021 0:00,29.411,30.039,26.119,28.553,9912768
5/28/2021 0:00,28.555,29.433,24.885,25.868,12344672
5/29/2021 0:00,25.886,27.531,21.809,23.169,5967352.893
5/30/2021 0:00,23.171,26.668,21.66,25.716,5654647.411
5/31/2021 0:00,25.7,28.4,23.433,28.239,7519968.022
6/1/2021 0:00,28.239,28.754,25.942,27.426,5252485.933
6/2/2021 0:00,27.413,28.803,26.335,27.626,3744189.318
6/3/2021 0:00,27.626,29.382,26.897,28.687,3675157.568
6/4/2021 0:00,28.68,28.696,25.005,26.422,4004398.55
6/5/2021 0:00,26.423,27.84,25.04,25.641,2675895.491
6/6/2021 0:00,25.628,26.45,25.303,25.861,1965325.548
6/7/2021 0:00,25.863,27.335,23.91,24.269,3839779.301
6/8/2021 0:00,24.263,24.644,20.465,23.424,4141801.396
6/9/2021 0:00,23.412,25.241,22.097,25.096,4569067.66
6/10/2021 0:00,25.094,25.26,23.085,23.582,2524473.954
6/11/2021 0:00,23.577,23.868,21.299,21.848,2595444.497
6/12/2021 0:00,21.848,22.063,20.239,21.296,2201492.912
6/13/2021 0:00,21.281,24,20.449,23.255,2282231.756
6/14/2021 0:00,23.255,24.207,22.494,24.16,2206791.975
6/15/2021 0:00,24.159,24.69,23.116,23.417,1506402.334
6/16/2021 0:00,23.416,23.55,21.642,21.828,1687477.964
6/17/2021 0:00,21.828,22.941,21.403,22.184,1443998.146
6/18/2021 0:00,22.182,22.269,19.55,20.388,2187107.789
6/19/2021 0:00,20.4,20.978,19.754,19.76,1744280.982
6/20/2021 0:00,19.763,21.025,18.622,20.704,2410717.378
6/21/2021 0:00,20.705,20.873,15.74,15.774,4733664.598
6/22/2021 0:00,15.787,17.2,13.93,16.421,6573754.006
6/23/2021 0:00,16.411,18.493,15.772,17.802,3802110.641
6/24/2021 0:00,17.804,18.601,16.611,18.051,2840757.25
6/25/2021 0:00,18.052,18.354,15.704,15.822,3191117.772
6/26/2021 0:00,15.821,16.472,15.104,16.122,2113043.446
6/27/2021 0:00,16.119,17.101,15.617,17.097,1849690.818
6/28/2021 0:00,17.082,18.148,16.87,17.727,2122095.862
6/29/2021 0:00,17.734,19.189,17.66,18.652,2732626.335
6/30/2021 0:00,18.64,19.299,17.149,19.278,2596846.284
7/1/2021 0:00,19.279,19.288,17.544,17.779,2155310.322
7/2/2021 0:00,17.781,18.262,16.939,18.213,1673825.913
7/3/2021 0:00,18.216,19.559,17.789,19.474,1969946.1
7/4/2021 0:00,19.474,21.498,18.931,20.757,3396421.138
7/5/2021 0:00,20.751,20.906,19.068,20.063,3729063.072
7/6/2021 0:00,20.062,23.235,20.03,22.376,5911864.441
7/7/2021 0:00,22.373,23.456,21.65,22.253,3088190.073
7/8/2021 0:00,22.254,22.311,19.908,20.353,3124268.554
7/9/2021 0:00,20.342,21.686,19.78,20.986,2534220.366
7/10/2021 0:00,20.978,21.515,19.95,20.244,1405443.519
7/11/2021 0:00,20.245,20.947,19.98,20.7,1315491.272
7/12/2021 0:00,20.7,21.45,19.205,19.528,1844838.187
7/13/2021 0:00,19.531,19.738,18.172,18.47,2357239.528
7/14/2021 0:00,18.461,18.542,16.721,17.885,4782786.984
7/15/2021 0:00,17.889,18.389,16.797,17.068,3278504.789
7/16/2021 0:00,17.07,17.6,15.918,16.337,2512504.072
7/17/2021 0:00,16.353,16.744,15.928,16.098,2244463.838
7/18/2021 0:00,16.112,17.168,16.024,16.305,2646507.712
7/19/2021 0:00,16.311,16.791,15.398,15.742,3004534.037
7/20/2021 0:00,15.735,15.97,14.394,14.554,3276914.078
7/21/2021 0:00,14.569,16.876,14.013,16.727,3689271.238
7/22/2021 0:00,16.727,17.617,16.066,17.579,2957017.843
7/23/2021 0:00,17.572,18.692,16.933,18.603,2570278.497
7/24/2021 0:00,18.6,18.941,18.031,18.239,2296503.764
7/25/2021 0:00,18.243,18.446,17.242,18.285,1820324.297
7/26/2021 0:00,18.273,20.319,18.174,18.527,4348247.683
7/27/2021 0:00,18.525,19.245,17.67,18.887,2480974.86
7/28/2021 0:00,18.89,19.467,18.52,19.065,2170430.677
7/29/2021 0:00,19.061,19.808,18.571,19.58,1868109.678
7/30/2021 0:00,19.576,21.064,19.34,20.917,3593897.692
7/31/2021 0:00,20.919,21.954,20.672,21.767,2671808.162
8/1/2021 0:00,21.764,23.22,21.546,21.979,3359665.109
8/2/2021 0:00,21.976,23.099,21.391,22.382,2704014.132
8/3/2021 0:00,22.382,22.74,20.624,21.326,3057063.711
8/4/2021 0:00,21.339,23.731,20.767,23.536,2980641.044
8/5/2021 0:00,23.53,25.579,22.057,25.44,3892635.146
8/6/2021 0:00,25.431,27.005,24.536,26.178,2830769.772
8/7/2021 0:00,26.178,29,25.8,28.3,4007794.406
8/8/2021 0:00,28.302,28.703,25.949,26.722,2475928.856
8/9/2021 0:00,26.697,28.78,25.378,28.352,2965035.961
8/10/2021 0:00,28.351,30.212,28.165,28.755,3851371.432
8/11/2021 0:00,28.756,30.426,28.725,28.95,2863582.29
8/12/2021 0:00,28.938,29.898,26.861,28.087,2795747.688
8/13/2021 0:00,28.092,30.617,27.845,30.507,2444678.043
8/14/2021 0:00,30.514,30.65,28.676,30.11,2362628.663
8/15/2021 0:00,30.113,30.456,28.28,30.239,2278033.949
8/16/2021 0:00,30.239,31.257,28.992,29.072,2815461.956
8/17/2021 0:00,29.072,30.809,25.882,26.416,3570773.107
8/18/2021 0:00,26.404,27.35,25.37,26.313,3781661.929
8/19/2021 0:00,26.319,27.99,25.306,27.962,2838095.207
8/20/2021 0:00,27.959,29.233,27.514,28.886,2616101.383
8/21/2021 0:00,28.887,29.724,28.175,28.237,2358606.712
8/22/2021 0:00,28.229,29.2,27.113,28.4,1948915.56
8/23/2021 0:00,28.4,28.645,28.367,28.594,91712.212
