,Open,High,Low,Close,Volume
7/13/2021 0:00,296.73,297.74,267.45,271.23,196443.9373
7/14/2021 0:00,271.23,285.59,251.85,279.29,300658.576
7/15/2021 0:00,279.34,288.38,265.38,272.3,247936.7541
7/16/2021 0:00,272.28,279.79,252.2,253.13,159349.1979
7/17/2021 0:00,253.14,259.06,245.01,253.14,132529.3776
7/18/2021 0:00,253.14,267.96,250.69,253.68,107331.6064
7/19/2021 0:00,253.88,255.99,232.93,238.51,147774.6078
7/20/2021 0:00,238.45,242.41,212.54,223.03,191015.8602
7/21/2021 0:00,223.39,263.48,216.99,259.45,247998.9693
7/22/2021 0:00,259.45,280.33,256.67,278.66,225622.7276
7/23/2021 0:00,278.54,293,268,290,218991.407
7/24/2021 0:00,289.99,299.05,280.85,287.67,176431.3628
7/25/2021 0:00,287.89,293.18,271.9,288.07,142260.1545
7/26/2021 0:00,287.89,335.52,285.66,302.43,462405.8675
7/27/2021 0:00,302.53,312.36,283.29,299.94,323347.1987
7/28/2021 0:00,299.98,309,292.02,297.92,188239.9438
7/29/2021 0:00,298.04,315.75,292.41,312,164845.9096
7/30/2021 0:00,312,323.85,300,320.49,178825.6618
7/31/2021 0:00,320.39,333,312.69,331.1,129435.4744
8/1/2021 0:00,331.11,339.59,313.51,316.38,152042.0804
8/2/2021 0:00,316.38,329.02,309.01,320.4,113543.7248
8/3/2021 0:00,320.32,324.04,301.97,308.74,113981.445
8/4/2021 0:00,308.49,343,300.26,339.02,162734.4232
8/5/2021 0:00,339.01,383,336.87,372.78,381289.3282
8/6/2021 0:00,372.97,379.48,356.95,369.6,175602.3833
8/7/2021 0:00,369.76,400.02,365.1,385.07,201211.6316
8/8/2021 0:00,385.12,389.45,352,360.72,123004.407
8/9/2021 0:00,360.82,384.86,347.36,374.01,141330.9613
8/10/2021 0:00,374.02,400,367.86,384.14,168365.7513
8/11/2021 0:00,383.99,420,382.6,402.42,202514.7059
8/12/2021 0:00,402.62,417.92,375.93,392.17,140282.8985
8/13/2021 0:00,392.27,428.28,387.87,427.5,145749.7885
