,Open,High,Low,Close,Volume
7/23/2018 0:00,0.28345,0.315,0.28014,0.28623,51450191.73
7/24/2018 0:00,0.286,0.30699,0.2805,0.30052,48821951.39
7/25/2018 0:00,0.30019,0.35254,0.295,0.33371,83229151.77
7/26/2018 0:00,0.334,0.35048,0.29355,0.30815,98382337.47
7/27/2018 0:00,0.3081,0.32802,0.2953,0.31889,61091695.44
7/28/2018 0:00,0.3189,0.324,0.30744,0.315,29561133.45
7/29/2018 0:00,0.31507,0.31944,0.3036,0.30793,24595639.88
7/30/2018 0:00,0.30793,0.30849,0.27628,0.29466,37732103.21
7/31/2018 0:00,0.29459,0.29466,0.26404,0.27693,37561749.83
8/1/2018 0:00,0.27693,0.285,0.26335,0.27684,42449089.4
8/2/2018 0:00,0.27683,0.28246,0.25754,0.25946,37464539.83
8/3/2018 0:00,0.25922,0.26904,0.24525,0.25564,43599207.08
8/4/2018 0:00,0.256,0.26042,0.23386,0.23886,35244249.88
8/5/2018 0:00,0.23909,0.24671,0.233,0.2431,14302178.4
8/6/2018 0:00,0.24309,0.24793,0.22883,0.23314,31470366.6
8/7/2018 0:00,0.2329,0.24581,0.225,0.22799,38590723.27
8/8/2018 0:00,0.22799,0.22799,0.19319,0.19731,47405250.93
8/9/2018 0:00,0.19761,0.22814,0.1965,0.22065,54873006.2
8/10/2018 0:00,0.22065,0.241,0.21167,0.22187,97395416.1
8/11/2018 0:00,0.22253,0.2266,0.2001,0.21598,73928434.4
8/12/2018 0:00,0.21599,0.22969,0.21384,0.22344,56032858.6
8/13/2018 0:00,0.22342,0.24331,0.21888,0.22174,84639902.4
8/14/2018 0:00,0.2216,0.22161,0.19399,0.21661,79333192.4
8/15/2018 0:00,0.21687,0.23888,0.213,0.21475,70942863.1
8/16/2018 0:00,0.21475,0.22199,0.20792,0.21451,40209210.6
8/17/2018 0:00,0.21452,0.2404,0.21398,0.23939,56968283.4
8/18/2018 0:00,0.2392,0.24711,0.21698,0.22188,45018497.1
8/19/2018 0:00,0.22188,0.2328,0.21921,0.22785,34994430.2
8/20/2018 0:00,0.22786,0.2318,0.21117,0.21134,33992821.1
8/21/2018 0:00,0.21134,0.22113,0.21115,0.21898,28216389
8/22/2018 0:00,0.21896,0.23098,0.20151,0.20752,40518457.7
8/23/2018 0:00,0.20819,0.21695,0.20743,0.21694,30762015.3
8/24/2018 0:00,0.21694,0.22,0.21093,0.21903,26854801.9
8/25/2018 0:00,0.21902,0.22016,0.21515,0.21787,32238330.5
8/26/2018 0:00,0.21787,0.21878,0.208,0.213,33082402.6
8/27/2018 0:00,0.2129,0.22759,0.2122,0.22728,40997745.7
8/28/2018 0:00,0.22759,0.24037,0.22333,0.23528,58535121.6
8/29/2018 0:00,0.23583,0.23674,0.21955,0.2262,46869062.3
8/30/2018 0:00,0.22552,0.228,0.21268,0.22185,34705809.3
8/31/2018 0:00,0.22281,0.22452,0.21593,0.22282,32509342.3
9/1/2018 0:00,0.22279,0.2356,0.22213,0.22991,41767382.5
9/2/2018 0:00,0.22951,0.23263,0.22306,0.226,31806805
9/3/2018 0:00,0.226,0.22674,0.21913,0.22061,30641876
9/4/2018 0:00,0.22062,0.23554,0.21986,0.23206,47634446.1
9/5/2018 0:00,0.23228,0.23476,0.2023,0.20335,56770932.1
9/6/2018 0:00,0.2036,0.21083,0.192,0.208,44921407.4
9/7/2018 0:00,0.2081,0.2129,0.19552,0.20593,36113437.3
9/8/2018 0:00,0.20581,0.2084,0.18806,0.19328,31469204
9/9/2018 0:00,0.19328,0.19989,0.18842,0.19024,33175708.3
9/10/2018 0:00,0.19009,0.19486,0.18,0.19011,33829427.8
9/11/2018 0:00,0.19026,0.2107,0.18179,0.20071,65844553.7
9/12/2018 0:00,0.20046,0.2085,0.1839,0.19672,66043031.3
9/13/2018 0:00,0.19685,0.21264,0.1967,0.2058,50776775.7
9/14/2018 0:00,0.20555,0.20968,0.19611,0.20012,36313667.4
9/15/2018 0:00,0.20012,0.20621,0.19915,0.20204,25775901.9
9/16/2018 0:00,0.20236,0.20932,0.1977,0.2058,30205441.7
9/17/2018 0:00,0.20668,0.20982,0.19351,0.19521,32998774.7
9/18/2018 0:00,0.19522,0.21565,0.18775,0.20666,45601109.4
9/19/2018 0:00,0.2069,0.2115,0.1981,0.20632,34162894
9/20/2018 0:00,0.20672,0.2455,0.205,0.23216,65145758.6
9/21/2018 0:00,0.232,0.28047,0.23132,0.24808,144704231.6
9/22/2018 0:00,0.24808,0.252,0.23132,0.24047,51788286.2
9/23/2018 0:00,0.23992,0.30462,0.23902,0.28163,207878364.6
9/24/2018 0:00,0.28131,0.2835,0.25113,0.25856,108928314.1
9/25/2018 0:00,0.25876,0.2591,0.23058,0.253,113539555.5
9/26/2018 0:00,0.25306,0.2588,0.2371,0.24353,81284688.3
9/27/2018 0:00,0.24355,0.26582,0.24261,0.26009,73280962.3
9/28/2018 0:00,0.25972,0.265,0.24746,0.25325,42482333.5
9/29/2018 0:00,0.25359,0.2619,0.24422,0.2543,26593166.9
9/30/2018 0:00,0.25419,0.26422,0.25,0.2599,43365993.9
10/1/2018 0:00,0.25965,0.26473,0.2512,0.25883,42805031
10/2/2018 0:00,0.25876,0.26091,0.24529,0.24662,35101181.8
10/3/2018 0:00,0.24662,0.24917,0.23618,0.2419,35974522.4
10/4/2018 0:00,0.24203,0.25,0.24095,0.2443,29279184.2
10/5/2018 0:00,0.24433,0.25,0.24065,0.24767,29788252.3
10/6/2018 0:00,0.24716,0.2483,0.23956,0.24145,30514317.1
10/7/2018 0:00,0.24155,0.24569,0.23809,0.24535,28664542.2
10/8/2018 0:00,0.24491,0.25155,0.24213,0.24998,34047119
10/9/2018 0:00,0.25018,0.25134,0.24366,0.2481,32191450.6
10/10/2018 0:00,0.24779,0.24799,0.2415,0.24306,27269383.2
10/11/2018 0:00,0.24318,0.24337,0.20562,0.2071,52404257.6
10/12/2018 0:00,0.20721,0.222,0.20553,0.21563,29848209.4
10/13/2018 0:00,0.21522,0.22023,0.21496,0.21624,28377923.4
10/14/2018 0:00,0.21625,0.21922,0.2092,0.21102,30567946.8
10/15/2018 0:00,0.21072,0.24999,0.20911,0.22943,57620991.9
10/16/2018 0:00,0.22938,0.23864,0.22767,0.23675,26945278
10/17/2018 0:00,0.23674,0.2537,0.23542,0.24971,40849608.2
10/18/2018 0:00,0.24983,0.2559,0.235,0.24556,33502257.8
10/19/2018 0:00,0.24555,0.25262,0.239,0.25008,22997353.7
10/20/2018 0:00,0.24989,0.262,0.24658,0.25185,31022820.8
10/21/2018 0:00,0.25207,0.2559,0.24664,0.24731,28150050.3
10/22/2018 0:00,0.2473,0.25127,0.2427,0.24851,19661712.8
10/23/2018 0:00,0.24818,0.25298,0.24313,0.24555,14999952.1
10/24/2018 0:00,0.24555,0.24822,0.24,0.24113,13644738
10/25/2018 0:00,0.24113,0.24289,0.2371,0.23836,8815410.3
10/26/2018 0:00,0.23817,0.24034,0.23401,0.2371,7249881.1
10/27/2018 0:00,0.23747,0.23792,0.22856,0.23113,7474091.4
10/28/2018 0:00,0.23114,0.23768,0.2302,0.23453,6856732.5
10/29/2018 0:00,0.23501,0.23584,0.22119,0.22273,10058177
10/30/2018 0:00,0.22283,0.22798,0.22262,0.22368,5637973.8
10/31/2018 0:00,0.22381,0.22725,0.218,0.22668,8231911.9
11/1/2018 0:00,0.22699,0.22757,0.2212,0.22648,7218764.2
11/2/2018 0:00,0.2261,0.24298,0.22575,0.23838,14099150.9
11/3/2018 0:00,0.23838,0.24499,0.2359,0.23673,11466321
11/4/2018 0:00,0.2369,0.25018,0.23623,0.24596,19707530.9
11/5/2018 0:00,0.24581,0.24959,0.237,0.24919,13266220
11/6/2018 0:00,0.24896,0.27099,0.24862,0.2688,35121277.1
11/7/2018 0:00,0.26876,0.2692,0.2535,0.25916,29093599
11/8/2018 0:00,0.25927,0.26891,0.25,0.25825,32737285.4
11/9/2018 0:00,0.25831,0.268,0.25363,0.25864,27928331.7
11/10/2018 0:00,0.25846,0.2659,0.25708,0.26459,11894773.9
11/11/2018 0:00,0.26484,0.281,0.26308,0.27712,46321864.9
11/12/2018 0:00,0.27767,0.2871,0.2694,0.27108,37698144.4
11/13/2018 0:00,0.2713,0.27495,0.25896,0.26139,29004949.6
11/14/2018 0:00,0.26121,0.26184,0.22246,0.241,64918497.6
11/15/2018 0:00,0.24104,0.25229,0.215,0.24508,77979723
11/16/2018 0:00,0.24586,0.25292,0.23617,0.24148,74112802.4
11/17/2018 0:00,0.24159,0.2509,0.23483,0.24886,50712116.5
11/18/2018 0:00,0.24883,0.25865,0.24741,0.25333,48162678.1
11/19/2018 0:00,0.25347,0.25357,0.22481,0.22749,91359889.7
11/20/2018 0:00,0.22771,0.23626,0.18118,0.19688,137391183.7
11/21/2018 0:00,0.19708,0.21571,0.18812,0.20619,89347572.1
11/22/2018 0:00,0.20636,0.20877,0.1862,0.18715,51225049.1
11/23/2018 0:00,0.18694,0.192,0.17635,0.18395,73887985.3
11/24/2018 0:00,0.18404,0.18989,0.1435,0.15399,120535743.3
11/25/2018 0:00,0.15401,0.165,0.13337,0.16293,171890681.7
11/26/2018 0:00,0.16293,0.16774,0.1391,0.14773,143481584.2
11/27/2018 0:00,0.14782,0.15095,0.13842,0.14663,77023772.4
11/28/2018 0:00,0.14654,0.16787,0.146,0.16107,79058978.8
11/29/2018 0:00,0.16107,0.17365,0.15357,0.16524,69680253.6
11/30/2018 0:00,0.16523,0.17456,0.15267,0.15973,79097492.3
12/1/2018 0:00,0.15973,0.16998,0.157,0.16451,42920328.2
12/2/2018 0:00,0.16471,0.16894,0.15929,0.16101,33708298.7
12/3/2018 0:00,0.16107,0.16208,0.14799,0.14893,38019664.7
12/4/2018 0:00,0.14899,0.15413,0.1432,0.14692,33373895
12/5/2018 0:00,0.147,0.1473,0.1325,0.13393,31875507.6
12/6/2018 0:00,0.13369,0.13896,0.11756,0.1178,43626218.93
12/7/2018 0:00,0.11778,0.126,0.10501,0.11495,61593256.2
12/8/2018 0:00,0.11495,0.1238,0.10961,0.1162,54268413
12/9/2018 0:00,0.11617,0.12631,0.11423,0.12121,32485282.2
12/10/2018 0:00,0.12108,0.12412,0.113,0.11546,33663681.9
12/11/2018 0:00,0.11566,0.11728,0.1103,0.11122,24567127.5
12/12/2018 0:00,0.11117,0.1153,0.10999,0.1124,22177265.8
12/13/2018 0:00,0.11235,0.1126,0.10252,0.10472,28752856.6
12/14/2018 0:00,0.10474,0.10517,0.09407,0.09666,38316766.1
12/15/2018 0:00,0.09658,0.09894,0.09175,0.09453,30785914.9
12/16/2018 0:00,0.09456,0.10088,0.09425,0.09569,26505246.4
12/17/2018 0:00,0.09559,0.11303,0.09531,0.10874,53617783.4
12/18/2018 0:00,0.10863,0.114,0.10453,0.11368,67374235.8
12/19/2018 0:00,0.11369,0.1265,0.11147,0.11174,113710969.6
12/20/2018 0:00,0.11166,0.12551,0.11001,0.12414,87964079.4
12/21/2018 0:00,0.12413,0.13307,0.11456,0.11869,118579358.4
12/22/2018 0:00,0.1185,0.12242,0.11466,0.1201,69963088
12/23/2018 0:00,0.12009,0.1277,0.119,0.12454,90016197.6
12/24/2018 0:00,0.12466,0.14208,0.12437,0.13063,137567699
12/25/2018 0:00,0.13077,0.13157,0.11392,0.11882,59412391.1
12/26/2018 0:00,0.11856,0.12369,0.11251,0.11836,53882530.6
12/27/2018 0:00,0.11836,0.11881,0.10595,0.10727,35936468.3
12/28/2018 0:00,0.10728,0.12099,0.10634,0.11878,42768505.9
12/29/2018 0:00,0.11881,0.12019,0.11402,0.11435,27352684.5
12/30/2018 0:00,0.11462,0.11748,0.11115,0.11556,37090038.5
12/31/2018 0:00,0.1156,0.1162,0.10871,0.11002,38757375.2
1/1/2019 0:00,0.11002,0.1138,0.10856,0.11351,21211564.9
1/2/2019 0:00,0.11367,0.1177,0.1115,0.11656,29386260.7
1/3/2019 0:00,0.11654,0.11688,0.11017,0.11139,34837060.8
1/4/2019 0:00,0.11146,0.1134,0.10922,0.11271,32717497.6
1/5/2019 0:00,0.11276,0.11397,0.11109,0.11148,35826640.9
1/6/2019 0:00,0.11161,0.11999,0.11046,0.11871,46045092.8
1/7/2019 0:00,0.11871,0.12402,0.1183,0.12232,69725772.8
1/8/2019 0:00,0.12221,0.1247,0.1177,0.12153,60831886.4
1/9/2019 0:00,0.12158,0.12316,0.11998,0.1225,46637146.1
1/10/2019 0:00,0.12253,0.12757,0.10121,0.10595,99969300.9
1/11/2019 0:00,0.10595,0.10711,0.10125,0.10385,59381883.4
1/12/2019 0:00,0.10385,0.10487,0.10241,0.10447,34918334.2
1/13/2019 0:00,0.10451,0.11095,0.09838,0.10102,65655302.9
1/14/2019 0:00,0.1011,0.10895,0.10103,0.10732,48781156.6
1/15/2019 0:00,0.10732,0.10815,0.10227,0.1037,33954473
1/16/2019 0:00,0.10383,0.10763,0.10335,0.10551,19928841.4
1/17/2019 0:00,0.10555,0.1087,0.1024,0.10712,33367460.6
1/18/2019 0:00,0.10713,0.10748,0.10428,0.10542,17173987.2
1/19/2019 0:00,0.10561,0.1096,0.10521,0.10651,31975911.6
1/20/2019 0:00,0.10655,0.10768,0.10067,0.10289,41630238
1/21/2019 0:00,0.10289,0.1033,0.09974,0.10139,30834243.6
1/22/2019 0:00,0.10142,0.1032,0.09837,0.10209,33709460.4
1/23/2019 0:00,0.10202,0.10287,0.09872,0.10068,24497735.7
1/24/2019 0:00,0.10073,0.10141,0.09928,0.101,19630183.5
1/25/2019 0:00,0.10096,0.10098,0.09753,0.0995,19865568
1/26/2019 0:00,0.09947,0.10391,0.09663,0.09814,48123918.7
1/27/2019 0:00,0.09813,0.09833,0.09295,0.0943,53865188.7
1/28/2019 0:00,0.09434,0.09471,0.08305,0.08583,58244285.5
1/29/2019 0:00,0.08578,0.08718,0.08025,0.08216,58477819.5
1/30/2019 0:00,0.08214,0.08847,0.0806,0.08509,60467747.7
1/31/2019 0:00,0.08516,0.08786,0.08069,0.08115,58590808.7
2/1/2019 0:00,0.08122,0.08384,0.07858,0.08083,54378699.7
2/2/2019 0:00,0.08086,0.0837,0.08053,0.083,27152104
2/3/2019 0:00,0.08305,0.08318,0.07828,0.08012,30371157.8
2/4/2019 0:00,0.08021,0.08097,0.07858,0.07862,33619186.7
2/5/2019 0:00,0.07861,0.0788,0.07627,0.07702,40870949.6
2/6/2019 0:00,0.07706,0.07751,0.07241,0.07426,48707263.2
2/7/2019 0:00,0.07426,0.0775,0.071,0.07426,49927985.1
2/8/2019 0:00,0.07426,0.08336,0.07301,0.08142,85699626.8
2/9/2019 0:00,0.08144,0.0822,0.07922,0.08069,61187436.8
2/10/2019 0:00,0.08076,0.082,0.0755,0.08022,94302782.3
2/11/2019 0:00,0.08032,0.08066,0.07643,0.077,48908352.8
2/12/2019 0:00,0.07708,0.07806,0.07464,0.07718,64773546.4
2/13/2019 0:00,0.07718,0.07865,0.07516,0.07622,33060013.2
2/14/2019 0:00,0.07622,0.07691,0.0742,0.07626,45404967.2
2/15/2019 0:00,0.0763,0.08151,0.07568,0.07907,88466367.2
2/16/2019 0:00,0.07916,0.07939,0.0775,0.07811,32045596.9
2/17/2019 0:00,0.07805,0.0805,0.07738,0.07964,37932569.9
2/18/2019 0:00,0.07958,0.084,0.07868,0.08371,90707642.4
2/19/2019 0:00,0.08358,0.09344,0.08238,0.08974,173503486.6
2/20/2019 0:00,0.08982,0.09241,0.08542,0.09198,110275238.9
2/21/2019 0:00,0.09204,0.09428,0.0871,0.08854,82415770.8
2/22/2019 0:00,0.08859,0.0923,0.088,0.0904,38300174.9
2/23/2019 0:00,0.09049,0.09597,0.08879,0.09389,55817640.6
2/24/2019 0:00,0.0939,0.0972,0.08017,0.08185,108270811.2
2/25/2019 0:00,0.08197,0.0889,0.08171,0.08603,66203719.2
2/26/2019 0:00,0.08603,0.08686,0.08301,0.08441,40624278.8
2/27/2019 0:00,0.08436,0.0859,0.0806,0.08413,40618994.1
2/28/2019 0:00,0.08414,0.08541,0.0824,0.08439,27796094.8
3/1/2019 0:00,0.08452,0.0863,0.08394,0.08467,25195267.4
3/2/2019 0:00,0.08467,0.0858,0.08243,0.08358,20248088.1
3/3/2019 0:00,0.0836,0.09,0.0826,0.0875,53169299.3
3/4/2019 0:00,0.0875,0.08766,0.07939,0.08199,53284163.4
3/5/2019 0:00,0.082,0.08646,0.08054,0.08565,40081699.4
3/6/2019 0:00,0.08567,0.08616,0.08347,0.08469,29652710.5
3/7/2019 0:00,0.08462,0.08591,0.08368,0.08519,23761876.4
3/8/2019 0:00,0.08519,0.0899,0.08507,0.08629,57398059.9
3/9/2019 0:00,0.08619,0.092,0.0858,0.09028,53166134.2
3/10/2019 0:00,0.09035,0.1044,0.08952,0.10028,171407268.1
3/11/2019 0:00,0.10018,0.1097,0.09901,0.10199,207400217.3
3/12/2019 0:00,0.10199,0.10793,0.09647,0.10541,109246783.6
3/13/2019 0:00,0.10536,0.11243,0.10029,0.10916,115857059.1
3/14/2019 0:00,0.10911,0.1128,0.10487,0.10639,125674732.1
3/15/2019 0:00,0.10644,0.10837,0.10313,0.10621,62162885.1
3/16/2019 0:00,0.10622,0.10998,0.10601,0.10837,49603211.8
3/17/2019 0:00,0.10837,0.10899,0.10606,0.10896,24995851.5
3/18/2019 0:00,0.10897,0.11875,0.10569,0.11616,103676049.7
3/19/2019 0:00,0.11617,0.11868,0.1107,0.11193,107966687.6
3/20/2019 0:00,0.11197,0.11252,0.10718,0.10882,70943368.6
3/21/2019 0:00,0.10883,0.10995,0.09963,0.10554,73008378.8
3/22/2019 0:00,0.10551,0.1097,0.10425,0.10815,42456151.7
3/23/2019 0:00,0.1081,0.10944,0.10516,0.10681,34616741.9
3/24/2019 0:00,0.10679,0.10683,0.10297,0.10437,28312020.3
3/25/2019 0:00,0.10435,0.10594,0.0988,0.10014,48379196.6
3/26/2019 0:00,0.10012,0.10399,0.09731,0.10258,49344109.6
3/27/2019 0:00,0.10263,0.10797,0.10212,0.1076,47760605.2
3/28/2019 0:00,0.10761,0.10761,0.1031,0.1065,25023379.7
3/29/2019 0:00,0.10646,0.10843,0.10553,0.10752,25013225
3/30/2019 0:00,0.10748,0.1077,0.1043,0.10725,27947125.3
3/31/2019 0:00,0.10725,0.1083,0.10588,0.10824,14506607.9
4/1/2019 0:00,0.10823,0.11129,0.10732,0.11017,31704411.6
4/2/2019 0:00,0.11018,0.12212,0.10973,0.12111,109742872.5
4/3/2019 0:00,0.12113,0.13344,0.1132,0.12038,143208596
4/4/2019 0:00,0.12045,0.12468,0.11432,0.11722,62356516.9
4/5/2019 0:00,0.1172,0.12975,0.11709,0.12697,52818284.2
4/6/2019 0:00,0.12695,0.12831,0.11757,0.12492,42008489.7
4/7/2019 0:00,0.12488,0.13386,0.1232,0.13226,53573464.7
4/8/2019 0:00,0.13222,0.1355,0.12304,0.12969,50640541
4/9/2019 0:00,0.12956,0.12986,0.1226,0.12417,27415014.6
4/10/2019 0:00,0.12422,0.12876,0.12356,0.12578,25892636
4/11/2019 0:00,0.12564,0.12606,0.10953,0.11438,42902446
4/12/2019 0:00,0.11433,0.11596,0.10864,0.11318,26059011.8
4/13/2019 0:00,0.11322,0.11675,0.11186,0.11501,15869310.2
4/14/2019 0:00,0.11495,0.11829,0.11287,0.1172,19567686.2
4/15/2019 0:00,0.11734,0.11917,0.11002,0.11237,24496182.3
4/16/2019 0:00,0.11235,0.11545,0.1103,0.11423,17408672.9
4/17/2019 0:00,0.11419,0.11697,0.11323,0.11667,17638728.6
4/18/2019 0:00,0.11666,0.11958,0.11569,0.11732,23059166.1
4/19/2019 0:00,0.1172,0.11743,0.114,0.11486,17069004.5
4/20/2019 0:00,0.11488,0.1176,0.113,0.11526,12213724.3
4/21/2019 0:00,0.11524,0.11564,0.1074,0.11095,23282196.8
4/22/2019 0:00,0.11098,0.11433,0.10837,0.11229,19990919.3
4/23/2019 0:00,0.1123,0.11319,0.10859,0.10867,20458403.7
4/24/2019 0:00,0.10859,0.10897,0.09834,0.10232,36446642.6
4/25/2019 0:00,0.10229,0.1055,0.09588,0.09854,31756726.2
4/26/2019 0:00,0.09859,0.10385,0.09651,0.09993,28564244.2
4/27/2019 0:00,0.09993,0.10197,0.09868,0.10037,16169155.8
4/28/2019 0:00,0.10037,0.10156,0.09792,0.0985,9380131.4
4/29/2019 0:00,0.09851,0.1,0.09453,0.09551,15275129
4/30/2019 0:00,0.09554,0.10071,0.09484,0.10061,16727611.4
5/1/2019 0:00,0.10071,0.10317,0.1,0.10106,23344989.9
5/2/2019 0:00,0.10105,0.102,0.09958,0.09974,15002710.2
5/3/2019 0:00,0.0997,0.10321,0.09822,0.10224,39920676.4
5/4/2019 0:00,0.10225,0.10455,0.09579,0.09856,27071812
5/5/2019 0:00,0.09857,0.09995,0.09648,0.097,16425607.7
5/6/2019 0:00,0.09699,0.09934,0.09288,0.09718,21114112
5/7/2019 0:00,0.09724,0.09966,0.09327,0.0933,29132917
5/8/2019 0:00,0.09354,0.09361,0.09142,0.09216,23718212.9
5/9/2019 0:00,0.09222,0.09338,0.087,0.08883,26540714.3
5/10/2019 0:00,0.08885,0.09319,0.08771,0.09238,22846747.9
5/11/2019 0:00,0.0924,0.10649,0.09217,0.10273,52269422.1
5/12/2019 0:00,0.10272,0.10536,0.0947,0.09823,48822098.1
5/13/2019 0:00,0.09823,0.1034,0.0978,0.09951,44373051.9
5/14/2019 0:00,0.09972,0.117,0.0986,0.11338,101456474.3
5/15/2019 0:00,0.11343,0.14158,0.11303,0.14126,80091870.5
5/16/2019 0:00,0.14146,0.16247,0.13068,0.13805,215760241
5/17/2019 0:00,0.13784,0.14059,0.11555,0.13084,132248326.9
5/18/2019 0:00,0.13075,0.14126,0.12841,0.13129,79404323.1
5/19/2019 0:00,0.13128,0.14529,0.12963,0.14264,69092476.4
5/20/2019 0:00,0.14255,0.14268,0.12798,0.13495,55226071.8
5/21/2019 0:00,0.1349,0.13645,0.13103,0.13359,41394396.8
5/22/2019 0:00,0.1335,0.13741,0.1205,0.12173,46838732.6
5/23/2019 0:00,0.12169,0.12605,0.11761,0.12483,33822229.3
5/24/2019 0:00,0.12486,0.12921,0.12097,0.12522,38443623.2
5/25/2019 0:00,0.1252,0.12771,0.12372,0.12475,21977863.2
5/26/2019 0:00,0.1247,0.1348,0.12091,0.1316,36969632.2
5/27/2019 0:00,0.13164,0.14412,0.13076,0.13778,56046379.7
5/28/2019 0:00,0.1377,0.14168,0.13207,0.13917,59206120.4
5/29/2019 0:00,0.13911,0.13945,0.13032,0.13566,62437808.7
5/30/2019 0:00,0.13567,0.14395,0.125,0.12872,105056745.3
5/31/2019 0:00,0.12863,0.13458,0.12402,0.13348,47930020.2
6/1/2019 0:00,0.13342,0.135,0.12831,0.13257,37431241.4
6/2/2019 0:00,0.13251,0.138,0.13209,0.13639,29912912.7
6/3/2019 0:00,0.13623,0.14004,0.12758,0.12764,46867400.3
6/4/2019 0:00,0.12763,0.12765,0.11695,0.12106,43724073.8
6/5/2019 0:00,0.12107,0.12549,0.11877,0.12119,29392533.1
6/6/2019 0:00,0.12118,0.1256,0.11803,0.1248,31943330.9
6/7/2019 0:00,0.12494,0.13017,0.12402,0.12705,24670711.4
6/8/2019 0:00,0.12704,0.12829,0.12232,0.12376,12978717.2
6/9/2019 0:00,0.12373,0.12475,0.11666,0.11845,16952712.6
6/10/2019 0:00,0.11845,0.12378,0.11672,0.12323,25519441
6/11/2019 0:00,0.1232,0.1235,0.11831,0.12234,21988743.6
6/12/2019 0:00,0.12237,0.12737,0.12036,0.12697,27945716.3
6/13/2019 0:00,0.12697,0.1276,0.124,0.12414,23797925.2
6/14/2019 0:00,0.12414,0.12488,0.12047,0.12486,30784717.1
6/15/2019 0:00,0.12487,0.12719,0.12384,0.12638,22551220.3
